record_id,count,city,district,year,inspection_date,inspection_item,vendor_name,address,result,inspection_status,violation_detail,sampled_place
154,2,臺北市,士林區,2025,2025-12-18,湯圓食品、配料、餡料,家福股份有限公司天母中山分公司(市招：market便利購家樂福超市),臺北市士林區中山北路7段113號,TRUE,合格,,家福股份有限公司天母中山分公司(市招：market便利購家樂福超市)/臺北市士林區中山北路7段113號
156,2,臺北市,士林區,2025,2025-12-18,湯圓食品、配料、餡料,全聯實業股份有限公司天母中山北分公司(市招：全聯福利中心),臺北市士林區中山北路7段154巷6號1、2樓,TRUE,合格,,全聯實業股份有限公司天母中山北分公司(市招：全聯福利中心)/臺北市士林區中山北路7段154巷6號1、2樓
158,2,臺北市,大安區,2025,2025-12-18,湯圓食品、配料、餡料,蘇媽媽湯圓(市招：蘇媽媽湯圓通化店),臺北市大安區通化街39巷19號,TRUE,合格,,蘇媽媽湯圓(市招：蘇媽媽湯圓通化店)/臺北市大安區通化街39巷19號
160,2,臺北市,大安區,2025,2025-12-18,湯圓食品、配料、餡料,老字號小吃店(市招：海記九如商號),臺北市大安區仁愛路4段69號,TRUE,合格,,老字號小吃店(市招：海記九如商號)/臺北市大安區仁愛路4段69號
162,2,臺北市,內湖區,2025,2025-12-16,湯圓食品、配料、餡料,糖水間冰菒專賣店,臺北市內湖區內湖路1段591巷5號,TRUE,合格,,糖水間冰菒專賣店/臺北市內湖區內湖路1段591巷5號
164,2,臺北市,內湖區,2025,2025-12-16,湯圓食品、配料、餡料,橙軒烘焙材料有限公司(市招：明瑄烘焙材料行),臺北市內湖區港墘路36號,TRUE,合格,,橙軒烘焙材料有限公司(市招：明瑄烘焙材料行)/臺北市內湖區港墘路36號
166,2,臺北市,中正區,2025,2025-12-16,湯圓食品、配料、餡料,蔡萬興老店有限公司(市招：蔡萬興老店),臺北市中正區和平西路1段118號,TRUE,合格,,蔡萬興老店有限公司(市招：蔡萬興老店)/臺北市中正區和平西路1段118號
168,2,臺北市,中正區,2025,2025-12-16,湯圓食品、配料、餡料,富久湯圓大王(市招：富久湯圓大王),臺北市中正區臨沂街84巷7號,TRUE,合格,,富久湯圓大王(市招：富久湯圓大王)/臺北市中正區臨沂街84巷7號
170,1,臺北市,大同區,2025,2025-12-16,湯圓食品、配料、餡料,壹零捌抹茶茶廊有限公司(市招：108抹茶茶廊京站店),臺北市大同區承德路1段1號B3,TRUE,合格,,壹零捌抹茶茶廊有限公司(市招：108抹茶茶廊京站店)/臺北市大同區承德路1段1號B3
171,1,臺北市,大同區,2025,2025-12-16,湯圓食品、配料、餡料,雙連良鹹湯圓,臺北市大同區民生西路198之83號(雙連市場內),TRUE,合格,,雙連良鹹湯圓/臺北市大同區民生西路198之83號(雙連市場內)
172,1,臺北市,大同區,2025,2025-12-16,湯圓食品、配料、餡料,福豐包子饅頭店,臺北市大同區承德路3段292號1樓,TRUE,合格,,福豐包子饅頭店/臺北市大同區承德路3段292號1樓
173,1,臺北市,大同區,2025,2025-12-16,湯圓食品、配料、餡料,小南門餐飲有限公司(市招：小南門豆花京站店),臺北市大同區承德路1段1號B3,TRUE,合格,,小南門餐飲有限公司(市招：小南門豆花京站店)/臺北市大同區承德路1段1號B3
174,1,臺北市,信義區,2025,2025-12-11,網購年菜,迦得浰股份有限公司,新北市中和區中正路736號,TRUE,合格,,迦得浰股份有限公司/新北市中和區中正路736號
175,1,臺北市,信義區,2025,2025-12-09,網購年菜,代理商：爾邦德股份有限公司,高雄市梓官區大舍東路300巷26號,FALSE,不合格,品質不符規定:檢出殘留農藥生長調節劑-克美素(Chlormequat) 0.12ppm(標準值：不得檢出),代理商：爾邦德股份有限公司/高雄市梓官區大舍東路300巷26號
176,1,臺北市,信義區,2025,2025-12-09,網購年菜,供應商：永興中藥行,高雄市前金區七賢二路385號 經銷商：台灣寶力得生技有限公司/臺中市北屯區平順里柳陽西街92巷16號1樓,TRUE,合格,,供應商：永興中藥行/高雄市前金區七賢二路385號 經銷商：台灣寶力得生技有限公司/臺中市北屯區平順里柳陽西街92巷16號1樓
177,1,臺北市,信義區,2025,2025-12-08,網購年菜,金海相商行,屏東縣南州鄉溪洲村新興路2巷7號,FALSE,不合格,品質不符規定:檢出殘留農藥殺菌劑撲滅寧(Procymidone) 0.10ppm(標準值：0.05ppm),金海相商行/屏東縣南州鄉溪洲村新興路2巷7號
178,1,臺北市,信義區,2025,2025-12-08,網購年菜,慧鴻貿易有限公司,新北市林口區粉寮路2段458之12號,TRUE,合格,,慧鴻貿易有限公司/新北市林口區粉寮路2段458之12號
179,1,臺北市,信義區,2025,2025-12-08,網購年菜,洪記食品廠股份有限公司,臺中市梧棲區民權街關前巷15號,TRUE,合格,,洪記食品廠股份有限公司/臺中市梧棲區民權街關前巷15號
180,1,臺北市,信義區,2025,2025-12-08,網購年菜,菇神有限公司,南投縣鹿谷鄉中正路2段350號,TRUE,合格,,菇神有限公司/南投縣鹿谷鄉中正路2段350號
181,1,臺北市,信義區,2025,2025-12-08,網購年菜,新德興糖菓廠,臺中市南區福田三街326號,TRUE,合格,,新德興糖菓廠/臺中市南區福田三街326號
182,1,臺北市,北投區,2025,2025-12-04,年節食品,同岳軒小吃店(同岳軒),臺北市北投區中央北路4段532號1樓,FALSE,不合格,重金屬鎘4mg/kg（標準：2mg/kg以下）,同岳軒小吃店(同岳軒)/臺北市北投區中央北路4段532號1樓
183,1,臺北市,文山區,2025,2025-12-04,年節食品,鑫龍肉脯行,臺北市文山區木新路3段310巷4號木新市場第26號攤,FALSE,不合格,防腐劑己二烯酸2.18g/kg（標準：2.0g/kg以下）,鑫龍肉脯行/臺北市文山區木新路3段310巷4號木新市場第26號攤
184,1,臺北市,信義區,2025,2025-12-04,網購年菜,一語堂國際貿易有限公司,新北市林口區文化三路1段101號5樓,TRUE,合格,,一語堂國際貿易有限公司/新北市林口區文化三路1段101號5樓
185,1,臺北市,信義區,2025,2025-12-04,網購年菜,慧鴻貿易有限公司,新北市林口區粉寮路2段458之12號,TRUE,合格,,慧鴻貿易有限公司/新北市林口區粉寮路2段458之12號
186,1,臺北市,士林區,2025,2025-12-04,網購年菜,邱O景,臺北市士林區中正路655巷3弄O號O樓,FALSE,不合格,品質不符規定:檢出殘留農藥殺菌劑-撲滅寧（Procymidone）：0.08ppm（標準：0.05ppm以下）,邱O景/臺北市士林區中正路655巷3弄O號O樓
187,1,臺北市,信義區,2025,2025-12-04,網購年菜,五全食品行,新北市板橋區居仁里光環路2段58號17樓,FALSE,不合格,品質不符規定:檢出重金屬鎘：8 mg/kg（標準：2mg/kg以下）及殘留農藥殺菌劑-貝芬替（Carbendazim）：0.8 ppm（0.5 ppm以下）,五全食品行/新北市板橋區居仁里光環路2段58號17樓
188,1,臺北市,信義區,2025,2025-12-04,網購年菜,德順辰記香菇行,高雄市三民區鳳北里004鄰三德西街37號,FALSE,不合格,品質不符規定:檢出殘留農藥殺菌劑-芬普尼（Fipronil）：0.434 ppm、芬普尼代謝物（Fipronil-sulfone）：0.063（標準合併計算：0.002ppm以下）、殺蟲劑-賽洛寧（λ-Cyhalothrin）：0.12 ppm（標準：0.03 ppm以下）,德順辰記香菇行/高雄市三民區鳳北里004鄰三德西街37號
189,1,臺北市,信義區,2025,2025-12-04,網購年菜,德順辰記香菇行,高雄市三民區鳳北里004鄰三德西街37號,TRUE,合格,,德順辰記香菇行/高雄市三民區鳳北里004鄰三德西街37號
190,1,臺北市,信義區,2025,2025-12-04,網購年菜,野味食品,桃園市桃園區中正路244號,TRUE,合格,,野味食品/桃園市桃園區中正路244號
191,1,臺北市,信義區,2025,2025-12-04,網購年菜,慧京國際網股份有限公司,臺中市北屯區薴園48巷2弄3號,TRUE,合格,,慧京國際網股份有限公司/臺中市北屯區薴園48巷2弄3號
192,1,臺北市,信義區,2025,2025-12-04,網購年菜,台瑞格有限公司,基隆市中正區新豐里新豐街338號,FALSE,不合格,品質不符規定:檢出殘留農藥殺蟲劑可尼丁（Clothianidin）：4.12ppm （標準：0.05ppm以下）,台瑞格有限公司/基隆市中正區新豐里新豐街338號
193,1,臺北市,信義區,2025,2025-12-04,網購年菜,菇神有限公司,南投縣鹿谷鄉中正路2段350號,TRUE,合格,,菇神有限公司/南投縣鹿谷鄉中正路2段350號
194,1,臺北市,信義區,2025,2025-12-04,網購年菜,蓬萊寶島食品有限公司,臺中市后里區四月路13之2號,FALSE,不合格,標示不符:檢出食用黃色四號及黃色五號惟外包裝成分未標示,蓬萊寶島食品有限公司/臺中市后里區四月路13之2號
195,1,臺北市,信義區,2025,2025-12-04,網購年菜,彰化縣北斗鎮農會,彰化縣北斗鎮新政里光復路189號,TRUE,合格,,彰化縣北斗鎮農會/彰化縣北斗鎮新政里光復路189號
196,1,臺北市,信義區,2025,2025-12-04,網購年菜,嘉義縣番路鄉農會,嘉義縣番路鄉下坑村菜公店109之1號,TRUE,合格,,嘉義縣番路鄉農會/嘉義縣番路鄉下坑村菜公店109之1號
197,1,臺北市,士林區,2025,2025-12-04,網購年菜,餃當家,臺北市士林區得行東路194號1樓,TRUE,合格,,餃當家/臺北市士林區得行東路194號1樓
198,1,臺北市,信義區,2025,2025-12-04,網購年菜,向唐食品有限公司,新北市中和區建三路75號,TRUE,合格,,向唐食品有限公司/新北市中和區建三路75號
199,1,臺北市,文山區,2025,2025-12-04,年節食品,鑫龍肉脯行,臺北市文山區木新路3段310巷4號木新市場第26號攤,TRUE,合格,,鑫龍肉脯行/臺北市文山區木新路3段310巷4號木新市場第26號攤
200,2,臺北市,文山區,2025,2025-12-04,年節食品,富家糕餅舖(B.C.House富之家),臺北市文山區景文街89號,TRUE,合格,,富家糕餅舖(B.C.House富之家)/臺北市文山區景文街89號
202,2,臺北市,文山區,2025,2025-12-04,年節食品,遠百企業股份有限公司景美分公司(愛買景美店),臺北市文山區景中街30巷12號1、2樓,TRUE,合格,,遠百企業股份有限公司景美分公司(愛買景美店)/臺北市文山區景中街30巷12號1、2樓
204,2,臺北市,文山區,2025,2025-12-04,年節食品,全聯實業股份有限公司文山景美分公司,臺北市文山區羅斯福路6段218號地下1層,TRUE,合格,,全聯實業股份有限公司文山景美分公司/臺北市文山區羅斯福路6段218號地下1層
206,3,臺北市,中山區,2025,2025-12-04,年節食品,達勝發行(勝立百貨吉林),臺北市中山區吉林路133號,TRUE,合格,,達勝發行(勝立百貨吉林)/臺北市中山區吉林路133號
207,3,臺北市,中山區,2025,2025-12-04,年節食品,潤泰創新國際股份有限公司中崙分公司(大全聯中崙店),臺北市中山區八德路2段306號B2、B3,TRUE,合格,,潤泰創新國際股份有限公司中崙分公司(大全聯中崙店)/臺北市中山區八德路2段306號B2、B3
212,2,臺北市,北投區,2025,2025-12-04,年節食品,統康生活事業股份有限公司清江分公司(家樂福),臺北市北投區公館路198號1樓,TRUE,合格,,統康生活事業股份有限公司清江分公司(家樂福)/臺北市北投區公館路198號1樓
214,1,臺北市,北投區,2025,2025-12-04,年節食品,壕旺商行(高媽媽傳統米食),臺北市北投區光明路119號,TRUE,合格,,壕旺商行(高媽媽傳統米食)/臺北市北投區光明路119號
215,1,臺北市,北投區,2025,2025-12-04,年節食品,可以貿易有限公司(北投阿貞),臺北市北投區大興街23巷25號1樓,TRUE,合格,,可以貿易有限公司(北投阿貞)/臺北市北投區大興街23巷25號1樓
216,3,臺北市,北投區,2025,2025-12-04,年節食品,金城米炭行(金城雜糧行),臺北市北投區大同街181號,TRUE,合格,,金城米炭行(金城雜糧行)/臺北市北投區大同街181號
219,1,臺北市,大同區,2025,2025-12-03,年節食品,八玖食小食樂趣,臺北市大同區迪化街1段21號永樂市場1019攤,TRUE,合格,,八玖食小食樂趣/臺北市大同區迪化街1段21號永樂市場1019攤
220,1,臺北市,大同區,2025,2025-12-03,年節食品,勝隆南北雜貨行(勝隆行),臺北市大同區迪化街1段258號1樓,TRUE,合格,,勝隆南北雜貨行(勝隆行)/臺北市大同區迪化街1段258號1樓
221,1,臺北市,大同區,2025,2025-12-03,年節食品,老周雞肉,臺北市大同區迪化街1段21號永樂市場1501號攤,TRUE,合格,,老周雞肉/臺北市大同區迪化街1段21號永樂市場1501號攤
222,1,臺北市,大同區,2025,2025-12-03,年節食品,啟陞食品行,臺北市大同區迪化街1段74號,TRUE,合格,,啟陞食品行/臺北市大同區迪化街1段74號
223,1,臺北市,大同區,2025,2025-12-03,年節食品,同益豬肉店,臺北市大同區迪化街1段21號 永樂市場1509號攤,TRUE,合格,,同益豬肉店/臺北市大同區迪化街1段21號 永樂市場1509號攤
224,1,臺北市,大同區,2025,2025-12-03,年節食品,勝隆南北雜貨行(勝隆行),臺北市大同區迪化街1段258號1樓,FALSE,不合格,檢出甜味劑蔗糖素，惟外包裝成分未標示,勝隆南北雜貨行(勝隆行)/臺北市大同區迪化街1段258號1樓
225,1,臺北市,松山區,2025,2025-12-03,年節食品,臺北嘉佩樂酒店,臺北市松山區敦化北路139號1樓,FALSE,不合格,重金屬鎘4mg/kg（標準：2mg/kg以下）,臺北嘉佩樂酒店/臺北市松山區敦化北路139號1樓
226,1,臺北市,信義區,2025,2025-12-03,網購年菜,買多多國際股份有限公司,新北市新店區新坡一街81號17樓,FALSE,不合格,標示不符:產品包裝未標示製造廠商或國內負責廠商地址,買多多國際股份有限公司/新北市新店區新坡一街81號17樓
227,1,臺北市,松山區,2025,2025-12-02,年節食品,晶晶餐飲事業股份有限公司(晶櫻會館),臺北市松山區敦化北路207號地下一層,FALSE,不合格,1.漂白劑二氧化硫0.17g/kg（標準：0.10g/kg以下） 2.產品外包裝成分未有中文標示,晶晶餐飲事業股份有限公司(晶櫻會館)/臺北市松山區敦化北路207號地下一層
228,1,臺北市,萬華區,2025,2025-12-02,年節食品,大福慧素食食品商行,臺北市萬華區西藏路293號1樓,FALSE,不合格,檢出甜味劑「醋磺內酯鉀」，惟產品外包裝成分未標示,大福慧素食食品商行/臺北市萬華區西藏路293號1樓
229,2,臺北市,信義區,2025,2025-12-02,網購年菜,全國麗園大飯店股份有限公司,彰化縣花壇鄉橋頭村花南路33號,TRUE,合格,,全國麗園大飯店股份有限公司/彰化縣花壇鄉橋頭村花南路33號
231,1,臺北市,中山區,2025,2025-12-02,年節食品,潤泰創新國際股份有限公司中崙分公司(大全聯中崙店),臺北市中山區八德路2段306號B2、B3,TRUE,合格,,潤泰創新國際股份有限公司中崙分公司(大全聯中崙店)/臺北市中山區八德路2段306號B2、B3
232,2,臺北市,士林區,2025,2025-12-02,年節食品,新祥紀食品有限公司(新祥紀),臺北市士林區延平北路8段2巷151弄41號,TRUE,合格,,新祥紀食品有限公司(新祥紀)/臺北市士林區延平北路8段2巷151弄41號
234,1,臺北市,北投區,2025,2025-12-02,年節食品,鑫順發商行,臺北市北投區育仁路62號,TRUE,合格,,鑫順發商行/臺北市北投區育仁路62號
235,2,臺北市,北投區,2025,2025-12-02,年節食品,台東黃金雞,臺北市北投區磺港路33號北投中繼市場114、115號攤,TRUE,合格,,台東黃金雞/臺北市北投區磺港路33號北投中繼市場114、115號攤
237,2,臺北市,萬華區,2025,2025-12-02,年節食品,萬福食品行,臺北市萬華區西藏路291號,TRUE,合格,,萬福食品行/臺北市萬華區西藏路291號
239,1,臺北市,萬華區,2025,2025-12-02,年節食品,大福慧素食食品商行,臺北市萬華區西藏路293號1樓,TRUE,合格,,大福慧素食食品商行/臺北市萬華區西藏路293號1樓
240,3,臺北市,萬華區,2025,2025-12-02,年節食品,正祥食品行,臺北市萬華區中華路2段66號1樓(實際抽驗地為64號),TRUE,合格,,正祥食品行/臺北市萬華區中華路2段66號1樓(實際抽驗地為64號)
243,1,臺北市,中正區,2025,2025-12-02,年節食品,福泰和福州商店,臺北市中正區羅斯福路1段8號1樓南門市場59-60號攤,TRUE,合格,,福泰和福州商店/臺北市中正區羅斯福路1段8號1樓南門市場59-60號攤
244,2,臺北市,內湖區,2025,2025-12-02,年節食品,好市多股份有限公司內湖分公司 (COSTCO),臺北市內湖區舊宗路1段268號,TRUE,合格,,好市多股份有限公司內湖分公司 (COSTCO)/臺北市內湖區舊宗路1段268號
246,3,臺北市,內湖區,2025,2025-12-02,年節食品,秀蘭菓菜商店(秀蘭商店),臺北市內湖區民權東路6段120巷7弄11號,TRUE,合格,,秀蘭菓菜商店(秀蘭商店)/臺北市內湖區民權東路6段120巷7弄11號
249,3,臺北市,內湖區,2025,2025-12-02,年節食品,萬利食品店(新萬利號),臺北市內湖區內湖路1段737巷34號,TRUE,合格,,萬利食品店(新萬利號)/臺北市內湖區內湖路1段737巷34號
252,2,臺北市,南港區,2025,2025-12-02,年節食品,三竹園客家小館,臺北市南港區南港路1段128號,TRUE,合格,,三竹園客家小館/臺北市南港區南港路1段128號
254,1,臺北市,松山區,2025,2025-12-02,年節食品,晶晶餐飲事業股份有限公司(晶櫻會館),臺北市松山區敦化北路207號地下一層,TRUE,合格,,晶晶餐飲事業股份有限公司(晶櫻會館)/臺北市松山區敦化北路207號地下一層
255,2,臺北市,松山區,2025,2025-12-02,年節食品,廣味香食品行,臺北市松山區南京東路5段291巷20弄13號,TRUE,合格,,廣味香食品行/臺北市松山區南京東路5段291巷20弄13號
257,2,臺北市,松山區,2025,2025-12-02,年節食品,双味香肉鬆(双味香肉鬆食品),臺北市松山區八德路3段76號1樓,TRUE,合格,,双味香肉鬆(双味香肉鬆食品)/臺北市松山區八德路3段76號1樓
259,1,臺北市,松山區,2025,2025-12-02,年節食品,日日香肉鬆食品行(日日香肉鬆),臺北市松山區八德路3段76號1樓,TRUE,合格,,日日香肉鬆食品行(日日香肉鬆)/臺北市松山區八德路3段76號1樓
260,3,臺北市,大安區,2025,2025-12-02,年節食品,福華大飯店股份有限公司-宴會廳(粵廚),臺北市大安區仁愛路3段160號,TRUE,合格,,福華大飯店股份有限公司-宴會廳(粵廚)/臺北市大安區仁愛路3段160號
263,2,臺北市,大安區,2025,2025-12-02,年節食品,卡帛有限公司(卡帛咖啡素食烘焙坊),臺北市大安區復興南路2段308巷3號1樓及5號1樓,TRUE,合格,,卡帛有限公司(卡帛咖啡素食烘焙坊)/臺北市大安區復興南路2段308巷3號1樓及5號1樓
265,1,臺北市,大安區,2025,2025-12-02,年節食品,遠東都會股份有限公司復興店(citysuper復興店),臺北市大安區忠孝東路3段300號B3樓,TRUE,合格,,遠東都會股份有限公司復興店(citysuper復興店)/臺北市大安區忠孝東路3段300號B3樓
266,1,臺北市,信義區,2025,2025-12-02,年節食品,炒湘湘,臺北市信義區忠孝東路5段68號4樓,TRUE,合格,,炒湘湘/臺北市信義區忠孝東路5段68號4樓
267,2,臺北市,大安區,2025,2025-12-02,年節食品,成功商行,臺北市大安區敦化南路2段120號1樓,TRUE,合格,,成功商行/臺北市大安區敦化南路2段120號1樓
269,1,臺北市,信義區,2025,2025-12-02,年節食品,鼎昌雜糧行(易順興雜糧行),臺北市信義區仁愛路4段452巷21號,TRUE,合格,,鼎昌雜糧行(易順興雜糧行)/臺北市信義區仁愛路4段452巷21號
270,2,臺北市,信義區,2025,2025-12-02,年節食品,湊湊火鍋茶憩,臺北市信義區忠孝東路4段515號1樓,TRUE,合格,,湊湊火鍋茶憩/臺北市信義區忠孝東路4段515號1樓
272,2,臺北市,大安區,2025,2025-12-01,年節食品,廣展雜糧行,臺北市大安區通化街39巷50弄7號,TRUE,合格,,廣展雜糧行/臺北市大安區通化街39巷50弄7號
274,1,臺北市,大安區,2025,2025-12-01,年節食品,雅苑粵菜海鮮樓股份有限公司(雅苑粵菜港式飲茶),臺北市大安區光復南路202號2樓,TRUE,合格,,雅苑粵菜海鮮樓股份有限公司(雅苑粵菜港式飲茶)/臺北市大安區光復南路202號2樓
275,1,臺北市,大安區,2025,2025-12-01,年節食品,驥園餐廳有限公司,臺北市大安區敦化南路1段314號,TRUE,合格,,驥園餐廳有限公司/臺北市大安區敦化南路1段314號
276,1,臺北市,大同區,2025,2025-12-01,年節食品,三協成食品有限公司雙連分公司,臺北市大同區民生西路82號1樓,TRUE,合格,,三協成食品有限公司雙連分公司/臺北市大同區民生西路82號1樓
277,1,臺北市,大同區,2025,2025-12-01,年節食品,上昇食品行,臺北市大同區歸綏街263號1樓,TRUE,合格,,上昇食品行/臺北市大同區歸綏街263號1樓
278,1,臺北市,大同區,2025,2025-12-01,年節食品,惠珍軒坊,臺北市大同區迪化街1段205號1樓,TRUE,合格,,惠珍軒坊/臺北市大同區迪化街1段205號1樓
279,1,臺北市,大同區,2025,2025-12-01,年節食品,里仁事業股份有限公司雙連捷運分公司(里仁),臺北市大同區民生西路80號,TRUE,合格,,里仁事業股份有限公司雙連捷運分公司(里仁)/臺北市大同區民生西路80號
280,3,臺北市,士林區,2025,2025-12-01,年節食品,利旺食品行(良益食品),臺北市士林區中正路586巷22號,TRUE,合格,,利旺食品行(良益食品)/臺北市士林區中正路586巷22號
283,1,臺北市,信義區,2025,2025-12-01,網購年菜,小人國企業股份有限公司,桃園市龍潭區高園路891號,FALSE,不合格,品質不符規定:檢出腸桿菌科：15 CFU/g（標準：10 CFU/mL以下）,小人國企業股份有限公司/桃園市龍潭區高園路891號
284,1,臺北市,信義區,2025,2025-12-01,網購年菜,朱餃鋪商行,新北市三重區光興街62號4樓,TRUE,合格,,朱餃鋪商行/新北市三重區光興街62號4樓
285,1,臺北市,信義區,2025,2025-12-01,網購年菜,陶姑媽手工水餃,臺中市北屯區崇德路2段346巷25弄22號,TRUE,合格,,陶姑媽手工水餃/臺中市北屯區崇德路2段346巷25弄22號
286,1,臺北市,大安區,2025,2025-12-01,年節食品,遠東都會股份有限公司復興店(citysuper復興店),臺北市大安區忠孝東路3段300號B3,FALSE,不合格,檢出甜味劑「醋磺內酯鉀」，惟產品外包裝成分未標示,遠東都會股份有限公司復興店(citysuper復興店)/臺北市大安區忠孝東路3段300號B3
287,1,臺北市,大同區,2025,2025-12-01,年節食品,添從食品行,臺北市大同區歸綏街224號,FALSE,不合格,生長調節劑Chlormequat克美素0.09ppm（標準：不得檢出）,添從食品行/臺北市大同區歸綏街224號
288,1,臺北市,大安區,2025,2025-12-01,年節食品,雅苑粵菜海鮮樓股份有限公司(雅苑粵菜港式茶飲),臺北市大安區光復南路202號2樓,FALSE,不合格,漂白劑二氧化硫0.20g/kg（標準：0.10 g/kg以下）,雅苑粵菜海鮮樓股份有限公司(雅苑粵菜港式茶飲)/臺北市大安區光復南路202號2樓
289,1,臺北市,信義區,2025,2025-11-28,網購年菜,彼娜滋,屏東縣廣東路715號,TRUE,合格,,彼娜滋/屏東縣廣東路715號
290,1,臺北市,萬華區,2025,2025-11-28,年節食品,丞洋行,臺北市萬華區環河南路2段245號環南市場漁產區38號攤,TRUE,合格,,丞洋行/臺北市萬華區環河南路2段245號環南市場漁產區38號攤
291,1,臺北市,萬華區,2025,2025-11-28,年節食品,謝家虱目魚,臺北市萬華區環河南路2段245號環南市場漁產區148號,TRUE,合格,,謝家虱目魚/臺北市萬華區環河南路2段245號環南市場漁產區148號
292,1,臺北市,信義區,2025,2025-11-27,年節食品,吉米蔬果商行,臺北市信義區中坡南路261號,FALSE,不合格,殺菌劑Difenoconazole待克利2.1ppm（標準：1.0ppm以下） 殺菌劑Dimethomorph達滅芬3.5ppm（標準：2.5ppm以下） 殺蟲劑Profenophos佈飛松4.3ppm（標準：1.0ppm以下） 殺菌劑Pyraclostrobin百克敏5.8ppm（標準：2.0ppm以下） 殺菌劑Thifluzamide賽氟滅0.01ppm（標準：不得檢出）,吉米蔬果商行/臺北市信義區中坡南路261號
293,1,臺北市,萬華區,2025,2025-11-27,年節食品,唯一指定,臺北市萬華區環河南路2段245號環南市場雜貨區6號,FALSE,不合格,生長調節劑Chlormequat克美素0.23ppm（標準：不得檢出） 殺蟲劑Acetamiprid亞滅培0.10ppm（標準：0.05ppm以下） 殺蟎劑Propargite毆蟎多0.05ppm（標準：不得檢出）,唯一指定/臺北市萬華區環河南路2段245號環南市場雜貨區6號
294,1,臺北市,萬華區,2025,2025-11-27,年節食品,曾海鮮,臺北市萬華區環河南路2段245號環南市場漁產區51號攤,TRUE,合格,,曾海鮮/臺北市萬華區環河南路2段245號環南市場漁產區51號攤
295,2,臺北市,萬華區,2025,2025-11-27,年節食品,唯一指定,臺北市萬華區環河南路2段245號環南市場雜貨區6號,TRUE,合格,,唯一指定/臺北市萬華區環河南路2段245號環南市場雜貨區6號
297,1,臺北市,中正區,2025,2025-11-27,年節食品,勝宏號,臺北市中正區羅斯福路1段8號南門市場45號攤,TRUE,合格,,勝宏號/臺北市中正區羅斯福路1段8號南門市場45號攤
298,3,臺北市,中正區,2025,2025-11-27,年節食品,新多食品店,臺北市中正區羅斯福路1段8號南門市場1樓61.62.63號攤,TRUE,合格,,新多食品店/臺北市中正區羅斯福路1段8號南門市場1樓61.62.63號攤
301,2,臺北市,中正區,2025,2025-11-27,年節食品,趙記雜貨行(協盛福州商店),臺北市中正區羅斯福路1段8號南門市場1樓19號攤,TRUE,合格,,趙記雜貨行(協盛福州商店)/臺北市中正區羅斯福路1段8號南門市場1樓19號攤
303,3,臺北市,中正區,2025,2025-11-27,年節食品,青草地食品有限公司(快車肉乾南門總店),臺北市中正區羅斯福路1段8號,TRUE,合格,,青草地食品有限公司(快車肉乾南門總店)/臺北市中正區羅斯福路1段8號
306,2,臺北市,信義區,2025,2025-11-27,年節食品,美佳軒肉鬆行,臺北市信義區福德街221巷1之1號,TRUE,合格,,美佳軒肉鬆行/臺北市信義區福德街221巷1之1號
308,1,臺北市,信義區,2025,2025-11-27,年節食品,饗賓餐旅事業股份有限公司(真珠微風南山店),臺北市信義區松智路17號5樓,TRUE,合格,,饗賓餐旅事業股份有限公司(真珠微風南山店)/臺北市信義區松智路17號5樓
309,1,臺北市,信義區,2025,2025-11-27,年節食品,糧茂食品行,臺北市信義區永吉路278巷27弄6號,TRUE,合格,,糧茂食品行/臺北市信義區永吉路278巷27弄6號
310,1,臺北市,信義區,2025,2025-11-27,年節食品,早尋未來小吃店,臺北市信義區中坡南路281號,TRUE,合格,,早尋未來小吃店/臺北市信義區中坡南路281號
311,1,臺北市,士林區,2025,2025-11-27,檢測食品中輻射殘留含量,遠東都會股份有限公司天母店,臺北市士林區中山北路六段77號B1樓,TRUE,合格,,遠東都會股份有限公司天母店/臺北市士林區中山北路六段77號B1樓
312,3,臺北市,士林區,2025,2025-11-27,檢測食品中輻射殘留含量,統康百貨股份有限公司後港分公司,臺北市士林區華齡街175號,TRUE,合格,,統康百貨股份有限公司後港分公司/臺北市士林區華齡街175號
315,3,臺北市,士林區,2025,2025-11-27,檢測食品中輻射殘留含量,全聯實業股份有限公司士林大南分公司,臺北市士林區福中里福港街104號1樓,TRUE,合格,,全聯實業股份有限公司士林大南分公司/臺北市士林區福中里福港街104號1樓
318,2,臺北市,士林區,2025,2025-11-26,年節食品,小林蔬菜,臺北市士林區士東路100號士東市場10號攤,TRUE,合格,,小林蔬菜/臺北市士林區士東路100號士東市場10號攤
320,1,臺北市,士林區,2025,2025-11-26,年節食品,穀動人生商行(采縈小舖),臺北市士林區士東路100號1樓士東市場41號攤,TRUE,合格,,穀動人生商行(采縈小舖)/臺北市士林區士東路100號1樓士東市場41號攤
321,1,臺北市,士林區,2025,2025-11-26,年節食品,義美食品股份有限公司社子分公司,臺北市士林區延平北路5段259號,TRUE,合格,,義美食品股份有限公司社子分公司/臺北市士林區延平北路5段259號
322,1,臺北市,士林區,2025,2025-11-26,年節食品,松億食品行,臺北市士林區葫蘆街78號1樓,TRUE,合格,,松億食品行/臺北市士林區葫蘆街78號1樓
323,1,臺北市,士林區,2025,2025-11-26,年節食品,基隆鮮魚(基隆鮮魚新鮮直送),臺北市士林區士東路100號士東市場103號攤,TRUE,合格,,基隆鮮魚(基隆鮮魚新鮮直送)/臺北市士林區士東路100號士東市場103號攤
